Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
357,20,0,69.0,9248,0,0,1,0,0,0,0,9,0,0,0,0,6,6,1992,1992,0,0,1,1,1,106.0,0,0,0,2,1,0,3,560,0,0,598,1158,0,0,0,0,1167,0,0,1167,1,0,2,0,3,1,1,6,0,0,0,0,1992.0,2,2,400,0,0,0,120,26,0,0,0,0,0,0,0,0,7,2009,0,0,173000
1179,50,0,54.0,7681,0,0,1,0,0,3,0,6,0,0,0,2,5,6,1921,1950,0,0,6,4,0,0.0,0,0,2,1,1,0,2,0,0,0,731,731,0,2,0,0,820,523,0,1343,0,0,1,1,3,1,0,7,0,1,3,2,1921.0,1,1,186,2,0,0,192,0,102,0,0,0,0,0,0,0,7,2009,0,0,154900
670,30,0,80.0,11600,0,0,0,0,0,0,0,6,0,0,0,0,4,5,1922,1950,0,0,5,5,0,0.0,0,0,2,3,1,0,2,0,0,0,700,700,0,2,0,0,1180,0,0,1180,0,0,1,0,2,1,3,5,0,1,3,2,1922.0,1,1,252,0,3,0,0,0,67,0,0,0,0,0,0,0,7,2006,0,0,137500
801,60,0,79.0,12798,0,0,1,1,0,0,1,16,1,0,0,1,6,5,1997,1997,0,0,0,0,0,0.0,0,0,0,2,1,3,3,462,0,0,154,616,0,0,0,0,616,1072,0,1688,1,0,2,1,4,1,1,8,0,0,0,0,1997.0,2,2,603,0,0,0,403,114,185,0,0,0,0,0,1,400,5,2008,0,0,200000
566,70,0,66.0,6858,0,0,0,2,0,1,0,21,0,0,0,1,6,4,1915,1950,0,0,6,4,0,0.0,0,0,0,2,1,0,2,0,0,0,806,806,0,1,1,2,841,806,0,1647,1,0,1,1,4,1,3,6,0,0,0,2,1920.0,1,1,216,0,0,0,0,66,136,0,0,0,0,0,0,0,5,2010,0,0,128000
173,160,0,44.0,5306,0,0,1,0,0,0,0,18,0,0,2,1,7,7,1987,1987,0,0,1,1,0,0.0,1,1,0,2,0,0,3,495,1,215,354,1064,0,0,0,0,1064,703,0,1767,1,0,2,0,2,1,1,5,0,1,4,0,1987.0,2,2,504,3,0,0,441,35,0,0,0,0,0,0,0,0,6,2006,0,0,239000
276,50,0,55.0,7264,0,0,0,0,0,0,0,11,0,0,0,2,7,7,1925,2007,0,0,6,4,0,0.0,1,1,2,1,1,0,2,0,0,0,952,952,2,0,1,0,952,596,0,1548,0,0,2,1,3,1,2,5,0,0,0,2,1978.0,1,2,672,0,0,0,74,0,0,0,144,0,0,0,0,0,10,2009,0,0,205000
383,60,0,79.0,9245,0,0,1,0,0,0,0,2,0,0,0,1,7,5,2006,2006,0,0,0,0,0,0.0,1,0,0,2,1,1,2,0,0,0,939,939,0,2,0,0,939,858,0,1797,0,0,2,1,3,1,1,8,0,0,0,0,2006.0,2,2,639,0,0,0,144,53,0,0,0,0,0,0,0,0,4,2007,0,0,213500
111,50,0,75.0,9525,0,0,0,0,0,0,0,0,0,0,0,2,6,4,1954,1972,0,0,6,4,0,0.0,0,0,1,1,3,0,4,444,0,0,550,994,0,0,0,0,1216,639,0,1855,0,0,2,0,4,1,0,7,0,0,0,0,1954.0,1,1,325,0,0,0,182,0,0,0,0,0,0,0,0,0,10,2006,0,0,136900
519,60,0,69.0,9531,0,0,1,0,0,2,0,2,0,0,0,1,6,5,1998,1998,0,0,0,0,0,0.0,0,0,0,2,1,2,3,706,0,0,88,794,0,2,0,0,882,914,0,1796,1,0,2,1,3,1,0,7,0,0,0,0,1998.0,2,2,546,0,0,0,0,36,0,0,0,0,0,1,0,0,5,2007,0,0,211000
689,20,0,60.0,8089,0,0,0,1,0,0,0,18,0,0,0,0,8,6,2007,2007,0,0,5,5,1,0.0,1,0,0,2,1,1,3,945,0,0,474,1419,0,2,0,0,1419,0,0,1419,1,0,2,0,2,1,1,7,0,1,3,0,2007.0,2,2,567,0,0,0,140,0,0,0,0,0,0,0,0,0,10,2007,2,2,392000
538,20,0,69.0,12735,0,0,1,0,0,3,0,1,0,0,0,0,4,5,1972,1972,1,0,5,5,0,0.0,0,0,1,1,1,0,1,600,0,0,264,864,0,1,0,0,864,0,0,864,0,0,1,0,3,1,0,5,0,0,0,2,1980.0,1,2,576,0,0,0,216,0,0,0,0,0,0,4,0,0,4,2008,1,0,111250
1399,50,0,60.0,7200,0,0,0,0,0,0,0,1,0,0,0,2,5,4,1950,1982,0,0,0,4,0,0.0,0,0,1,1,1,0,4,180,2,352,676,1208,0,0,0,1,1136,768,0,1904,1,0,1,1,3,1,0,7,4,0,0,0,1950.0,1,1,240,0,0,0,0,0,168,0,0,0,0,3,0,0,5,2009,0,0,138000
47,50,0,48.0,12822,0,0,1,0,0,2,0,13,0,0,0,2,7,5,2003,2003,0,0,0,0,0,0.0,1,0,0,0,1,0,3,1351,0,0,83,1434,0,2,0,0,1518,631,0,2149,1,0,1,1,1,1,1,6,0,1,2,0,2003.0,2,2,670,0,0,0,168,43,0,0,198,0,0,0,0,0,8,2009,0,1,239686
831,20,0,80.0,11900,0,0,1,0,0,1,0,1,0,0,0,0,6,5,1957,1957,0,0,1,1,1,387.0,0,0,1,1,1,0,4,1040,0,0,352,1392,0,1,0,1,1392,0,0,1392,1,0,1,1,3,1,0,6,0,2,3,0,1957.0,2,2,458,0,0,0,0,0,0,0,192,0,0,0,0,0,6,2008,0,0,166000
1293,70,1,60.0,6600,0,0,0,0,0,1,0,8,0,0,0,1,5,4,1892,1965,0,0,6,4,0,0.0,0,0,4,1,1,0,2,0,0,0,994,994,0,1,1,0,1378,994,0,2372,0,0,2,0,4,2,0,11,2,0,0,0,1985.0,2,1,432,0,0,0,0,287,0,0,0,0,0,0,0,0,12,2009,0,0,107500
1027,20,0,73.0,9300,0,0,0,0,0,0,0,1,1,0,0,0,5,5,1960,1960,0,0,5,1,1,324.0,0,0,1,1,1,0,4,697,0,0,571,1268,0,1,0,0,1264,0,0,1264,1,0,1,0,3,1,0,6,0,2,3,0,1960.0,1,2,461,0,0,0,0,0,0,0,143,0,0,0,0,0,4,2010,0,0,167500
847,60,0,75.0,9317,0,0,0,0,0,0,0,17,0,0,0,1,7,5,1993,1993,0,0,1,1,1,137.0,1,0,0,2,1,0,0,513,0,0,227,740,0,2,0,0,1006,769,0,1775,1,0,2,1,3,1,1,7,0,1,4,0,1993.0,1,2,425,0,0,0,234,72,192,0,0,0,0,0,0,0,7,2009,0,0,213000
638,190,1,50.0,6000,0,0,0,0,0,0,0,8,0,0,4,2,5,4,1954,1954,0,0,6,4,0,0.0,0,0,1,1,1,0,2,0,0,0,811,811,0,1,0,1,811,576,0,1387,0,0,2,0,3,2,1,7,0,0,0,3,1954.0,1,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2009,0,0,93000
399,30,1,60.0,8967,0,0,0,0,0,1,0,22,0,0,0,0,5,2,1920,1950,0,0,5,5,0,0.0,0,3,2,3,4,0,2,0,0,0,961,961,0,0,0,3,1077,0,0,1077,0,0,1,0,2,1,0,6,5,0,0,2,1920.0,1,1,338,4,4,2,0,0,0,0,0,0,0,0,0,0,11,2007,0,1,67000
44,20,0,69.0,9200,0,0,1,0,0,2,0,2,0,0,0,0,5,6,1975,1980,1,0,0,0,0,0.0,0,0,1,2,1,1,5,280,2,491,167,938,0,1,0,0,938,0,0,938,1,0,1,0,3,1,0,5,0,0,0,2,1977.0,1,1,308,0,0,0,145,0,0,0,0,0,0,1,0,0,7,2008,0,0,130250
990,60,2,65.0,8125,0,0,0,0,0,0,0,12,0,0,0,1,7,5,2006,2006,0,0,0,0,0,0.0,1,0,0,2,0,0,2,0,0,0,770,770,0,2,0,0,778,798,0,1576,0,0,2,1,3,1,1,6,0,0,0,0,2006.0,2,2,614,0,0,0,0,50,0,0,0,0,0,0,0,0,8,2006,2,2,197000
506,90,1,60.0,7596,0,2,0,0,0,0,0,8,2,0,3,1,5,5,1952,1952,1,0,6,4,1,360.0,0,0,1,1,1,0,2,0,0,0,960,960,0,0,0,0,960,1000,0,1960,0,0,2,0,4,2,0,10,0,0,0,2,1952.0,1,2,400,0,0,2,0,0,0,0,0,0,0,0,0,0,7,2009,1,0,124500
665,20,0,49.0,20896,0,0,2,0,0,2,0,12,6,0,0,0,8,5,2005,2006,0,0,0,0,0,0.0,1,0,0,0,1,2,3,1721,0,0,356,2077,0,2,0,0,2097,0,0,2097,1,0,1,1,1,1,2,8,0,1,2,0,2005.0,0,3,1134,0,0,0,192,267,0,0,0,0,0,0,0,0,1,2006,2,2,423000
1390,50,1,60.0,6000,0,0,0,0,0,0,0,11,0,0,0,2,6,6,1941,1950,0,0,6,4,0,0.0,0,1,2,1,0,0,0,375,0,0,360,735,0,2,0,0,869,349,0,1218,0,1,1,0,3,1,0,6,0,1,3,2,2003.0,1,2,440,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2007,0,0,131000
293,50,0,60.0,11409,0,0,0,0,0,0,0,0,0,0,0,2,5,4,1949,2008,0,0,6,4,0,0.0,0,0,1,1,1,0,5,292,0,0,476,768,0,0,0,0,1148,568,0,1716,0,0,1,1,3,1,0,8,2,1,3,0,1949.0,1,1,281,0,0,0,0,0,0,0,160,0,0,0,0,0,1,2009,0,0,131000
1372,80,0,80.0,9600,0,0,0,0,0,0,0,1,0,0,0,4,6,6,1955,1996,1,0,2,2,0,0.0,0,0,1,1,1,1,1,831,0,0,161,992,0,0,0,0,1661,0,0,1661,1,0,1,0,3,1,1,8,0,1,4,3,1955.0,2,1,377,0,0,0,0,28,0,0,178,0,0,1,0,0,10,2008,0,0,165500
352,120,0,69.0,5271,0,0,1,3,0,0,1,16,0,0,0,0,7,5,1986,1986,0,0,6,4,0,0.0,0,0,0,2,1,3,3,1082,0,0,371,1453,0,0,0,0,1453,0,0,1453,1,0,1,1,2,1,1,6,0,1,4,0,1986.0,2,2,445,0,0,0,0,80,0,0,184,0,0,0,0,0,12,2006,0,1,190000
1349,20,0,69.0,16196,0,0,3,3,0,0,0,17,0,0,0,0,7,5,1998,1998,0,0,0,0,0,0.0,1,0,0,2,1,3,3,1443,0,0,39,1482,0,2,0,0,1494,0,0,1494,1,0,2,0,3,1,1,5,0,1,1,0,1998.0,2,2,514,0,0,0,402,25,0,0,0,0,0,0,0,0,8,2007,0,0,215000
1224,20,0,89.0,10680,0,0,0,0,0,0,0,1,0,0,0,0,5,3,1951,1951,1,0,6,4,1,44.0,0,0,1,1,3,0,5,756,0,0,1380,2136,0,1,1,1,2136,0,0,2136,0,0,2,0,4,1,0,7,3,0,0,2,1951.0,1,2,528,0,0,0,0,30,0,0,0,0,0,1,0,0,10,2006,0,0,137900
453,60,0,69.0,9303,0,0,1,0,0,1,0,3,0,0,0,1,6,5,1996,1997,1,0,0,0,1,42.0,1,0,0,0,1,0,0,742,0,0,130,872,0,2,0,0,888,868,0,1756,1,0,2,1,3,1,0,7,0,0,0,0,1996.0,0,2,422,0,0,0,144,122,0,0,0,0,0,0,0,0,7,2007,0,0,204000
932,20,0,70.0,9100,0,0,0,0,0,0,0,1,0,0,0,0,5,6,1965,1965,0,0,0,0,0,0.0,0,0,1,1,1,0,1,338,1,466,121,925,0,2,0,0,925,0,0,925,0,1,1,0,2,1,0,5,0,0,0,2,1965.0,1,1,429,0,0,0,0,0,0,0,0,0,0,2,0,0,7,2009,0,0,117500
1307,120,0,48.0,6955,0,0,1,0,0,0,0,5,0,0,2,0,7,5,2005,2006,0,0,0,0,2,94.0,1,0,0,2,1,0,2,0,0,0,1368,1368,0,2,0,0,1368,0,0,1368,0,0,2,0,2,1,1,6,0,1,3,0,2005.0,2,2,474,0,0,0,132,35,0,0,0,0,0,0,0,0,9,2006,2,2,202500
1040,180,1,21.0,1477,0,0,0,0,0,0,0,19,0,0,2,3,4,4,1970,1970,0,0,9,11,0,0.0,0,0,1,2,1,1,3,509,0,0,121,630,0,1,0,0,630,0,0,630,1,0,1,0,1,1,0,3,0,0,0,0,1970.0,1,1,286,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2009,0,0,80000
1140,30,0,98.0,8731,0,0,1,0,0,0,0,11,0,0,0,0,5,5,1920,1950,0,0,10,7,0,0.0,0,3,2,1,1,0,1,645,0,0,270,915,0,1,0,0,1167,0,0,1167,0,0,1,0,3,1,0,6,1,1,3,2,1972.0,1,2,495,0,0,0,0,0,216,0,126,0,0,0,0,0,5,2007,0,0,144000
479,20,0,79.0,10637,0,0,0,0,0,0,0,2,0,0,0,0,8,5,2007,2008,1,0,0,0,2,336.0,1,0,0,0,1,3,3,1288,0,0,417,1705,0,2,0,0,1718,0,0,1718,1,0,2,0,3,1,1,7,0,1,3,0,2007.0,2,3,826,0,0,0,208,44,0,0,0,0,0,0,0,0,9,2009,0,0,297000
1446,85,0,70.0,8400,0,0,0,0,0,0,0,15,0,0,0,3,6,5,1966,1966,0,0,0,0,0,0.0,0,0,1,1,1,3,5,187,1,627,0,814,0,0,0,0,913,0,0,913,1,0,1,0,3,1,0,6,0,0,0,2,1990.0,1,1,240,0,0,0,0,0,252,0,0,0,0,0,0,0,5,2007,0,0,129000
404,60,0,93.0,12090,0,0,0,0,0,1,0,14,0,0,0,1,8,5,1998,1998,1,0,0,0,1,650.0,1,0,0,2,1,0,2,0,0,0,1141,1141,0,0,0,0,1165,1098,0,2263,0,0,2,1,4,1,1,10,0,1,4,3,1998.0,0,2,420,0,0,0,144,123,0,0,0,0,0,0,0,0,7,2006,0,1,258000
1132,20,0,63.0,10712,0,0,0,0,0,0,0,13,0,0,0,0,5,5,1991,1992,0,0,1,1,0,0.0,0,0,0,2,1,2,1,212,0,0,762,974,0,1,0,0,974,0,0,974,0,0,1,0,3,1,0,5,0,0,0,1,1980.0,3,0,0,1,1,0,0,28,0,0,0,0,0,1,0,0,9,2007,3,1,93500
284,20,0,74.0,9612,0,0,0,0,0,0,0,12,1,0,0,0,8,5,2008,2009,0,0,0,0,2,72.0,1,0,0,2,1,0,2,0,0,0,1468,1468,0,2,0,0,1468,0,0,1468,0,0,2,0,3,1,1,6,0,1,3,0,2008.0,0,3,898,0,0,0,210,150,0,0,0,0,0,0,0,0,12,2009,2,2,244600
608,20,0,78.0,7800,0,0,0,2,0,0,1,0,0,0,0,1,5,8,1948,2002,0,0,5,5,0,0.0,0,1,1,1,0,0,3,603,0,0,293,896,0,2,0,0,1112,896,0,2008,1,0,3,0,3,1,2,8,0,0,0,0,1948.0,1,1,230,0,0,0,103,0,0,0,0,0,0,0,0,0,8,2006,0,0,225000
505,160,0,24.0,2308,0,0,0,0,0,0,0,20,0,0,2,1,6,5,1974,1974,0,0,3,12,0,0.0,0,0,1,1,1,0,0,257,1,495,103,855,0,1,0,0,855,467,0,1322,0,1,2,1,3,1,0,6,0,1,1,0,1974.0,1,2,440,0,0,0,260,0,0,0,0,0,0,0,0,0,6,2009,0,0,147000
82,120,1,32.0,4500,0,0,0,0,0,3,0,13,0,0,2,0,6,5,1998,1998,1,0,0,0,1,443.0,0,1,0,0,0,0,3,1201,0,0,36,1237,0,2,0,0,1337,0,0,1337,1,0,2,0,2,1,0,5,0,0,0,0,1998.0,0,2,405,0,0,0,0,199,0,0,0,0,0,0,0,0,3,2006,0,0,153500
795,60,0,69.0,10832,0,0,1,0,0,1,0,9,0,0,0,1,7,5,1994,1996,0,0,5,5,0,0.0,1,0,0,2,1,0,2,0,0,0,712,712,0,2,0,0,1086,809,0,1895,0,0,2,1,3,1,1,7,0,1,4,0,1994.0,0,2,409,0,0,0,143,46,0,0,0,0,0,0,1,500,10,2008,0,0,194500
1321,20,0,70.0,8400,0,0,0,0,0,0,0,1,0,0,0,0,6,3,1957,1957,1,0,4,10,0,0.0,0,0,1,1,1,0,0,189,1,661,628,1478,0,0,0,0,1478,0,0,1478,1,0,1,1,3,1,0,6,0,2,3,0,1957.0,2,2,442,0,0,0,114,0,0,0,216,0,0,0,0,0,6,2009,0,0,156500
612,80,0,69.0,10395,0,0,1,0,0,3,0,7,0,0,0,4,6,6,1978,1978,0,0,1,1,1,233.0,0,0,1,2,1,1,0,605,0,0,427,1032,0,1,0,0,1032,0,0,1032,0,1,2,0,3,1,0,6,0,1,4,0,1978.0,1,2,564,0,0,0,0,0,0,0,0,0,0,1,1,500,7,2007,0,0,148000
454,60,2,75.0,9000,0,0,0,0,0,0,0,12,0,0,0,1,8,5,2008,2008,0,0,0,0,0,0.0,1,0,0,2,1,0,2,0,0,0,768,768,0,2,0,0,786,804,0,1590,0,0,2,1,3,1,1,6,0,0,0,0,2008.0,2,2,676,0,0,0,0,30,0,0,0,0,0,0,0,0,6,2009,0,0,210000
437,50,1,40.0,4400,0,0,0,0,0,0,0,8,0,0,0,2,6,8,1920,1950,0,0,10,7,0,0.0,0,0,2,3,1,0,2,0,0,0,648,648,0,1,0,1,734,384,0,1118,0,0,1,0,2,1,0,6,0,0,0,2,1990.0,1,2,440,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2006,0,0,116000
833,60,0,44.0,9548,0,0,1,0,0,2,0,2,0,0,0,1,7,6,2003,2003,0,0,0,0,1,223.0,1,0,0,2,1,0,3,483,0,0,458,941,0,2,0,0,941,888,0,1829,1,0,2,1,3,1,1,7,0,1,4,0,2003.0,2,2,613,0,0,0,192,39,0,0,0,0,0,0,0,0,1,2010,0,0,237000
283,120,0,34.0,5063,0,0,0,0,0,0,0,5,0,0,1,0,7,5,2007,2008,0,0,0,0,2,166.0,1,0,0,2,1,0,3,904,0,0,410,1314,0,2,0,0,1314,0,0,1314,1,0,2,0,2,1,1,6,0,1,3,0,2008.0,2,2,626,0,0,0,172,62,0,0,0,0,0,0,0,0,4,2009,4,0,207500
319,60,0,90.0,9900,0,0,0,3,0,0,1,14,0,0,0,1,7,5,1993,1993,0,0,1,1,1,256.0,1,0,0,2,1,3,3,987,0,0,360,1347,0,2,0,0,1372,1274,0,2646,1,0,2,1,4,1,1,9,0,1,4,0,1993.0,2,3,656,0,0,0,340,60,144,0,0,0,0,0,0,0,4,2009,0,0,260000
1333,20,0,67.0,8877,0,0,0,0,0,0,1,0,0,0,0,0,4,6,1938,1958,0,0,5,5,0,0.0,0,0,1,1,1,2,0,690,0,0,126,816,0,2,0,0,816,0,0,816,1,0,1,0,2,1,0,3,0,1,3,2,1958.0,1,1,288,2,3,0,0,0,0,0,0,0,0,0,0,0,5,2009,0,0,100000
1274,80,0,124.0,11512,0,0,1,0,0,1,0,0,0,0,0,4,6,7,1959,2006,0,0,3,3,1,84.0,0,0,1,1,1,1,0,719,0,0,300,1019,0,0,0,0,1357,0,0,1357,1,0,1,0,2,1,2,5,0,1,3,4,1959.0,2,1,312,0,0,0,0,0,0,0,163,0,0,3,0,0,5,2008,0,0,177000
199,75,1,92.0,5520,0,0,0,0,0,1,0,8,0,0,0,6,6,6,1912,1950,0,0,6,4,0,0.0,0,0,1,1,1,0,2,0,0,0,755,755,0,2,0,0,929,929,371,2229,0,0,1,0,5,1,0,8,0,0,0,1,1980.0,3,0,0,1,1,0,0,198,30,0,0,0,0,1,0,0,7,2009,0,1,104000
24,120,1,44.0,4224,0,0,0,0,0,0,0,19,0,0,2,0,5,7,1976,1976,0,0,9,11,0,0.0,0,0,0,2,1,0,3,840,0,0,200,1040,0,1,0,0,1060,0,0,1060,1,0,1,0,3,1,0,6,0,1,4,0,1976.0,1,2,572,0,0,0,100,110,0,0,0,0,0,0,0,0,6,2007,0,0,129900
1047,60,0,85.0,16056,0,0,1,0,0,0,0,18,0,0,0,1,9,5,2005,2006,1,0,9,11,2,208.0,1,0,0,0,1,1,3,240,0,0,1752,1992,0,2,0,0,1992,876,0,2868,0,0,3,1,4,1,2,11,0,1,3,3,2005.0,0,3,716,0,0,0,214,108,0,0,0,0,0,0,0,0,7,2006,2,2,556581
408,70,0,63.0,15576,0,0,0,0,0,0,0,6,0,0,0,1,6,7,1915,1976,0,0,6,3,0,0.0,0,0,2,2,1,0,2,0,0,0,840,840,0,2,0,0,840,840,0,1680,0,0,2,0,4,1,0,8,0,0,0,0,1960.0,1,1,308,0,0,0,0,0,160,0,0,0,0,0,0,0,3,2008,0,0,177000
1202,60,0,80.0,10400,0,0,0,0,0,1,0,2,0,0,0,1,7,5,1998,1998,0,0,0,0,0,0.0,0,0,0,2,1,1,2,0,0,0,866,866,0,2,0,0,866,913,0,1779,0,0,2,1,3,1,1,6,0,0,0,0,1998.0,2,2,546,0,0,0,198,36,0,0,0,0,0,0,0,0,3,2009,0,0,197900
669,20,0,69.0,14175,0,0,0,2,0,1,1,15,0,0,0,0,5,6,1956,1987,0,0,9,4,0,0.0,0,0,1,1,1,0,4,988,0,0,200,1188,0,0,0,0,1437,0,0,1437,1,0,1,1,3,1,0,6,2,1,4,2,1999.0,1,2,576,0,0,0,304,0,0,0,0,0,0,0,0,0,11,2006,0,0,168000
452,20,0,62.0,70761,0,0,1,3,0,0,1,16,0,0,0,0,7,5,1975,1975,0,1,3,3,0,0.0,0,0,1,2,1,3,0,655,0,0,878,1533,0,1,0,0,1533,0,0,1533,1,0,2,0,2,1,1,5,0,2,4,0,1975.0,1,2,576,0,0,0,200,54,0,0,0,0,0,0,0,0,12,2006,0,0,280000
46,120,0,61.0,7658,0,0,0,0,0,0,0,5,0,0,2,0,9,5,2005,2005,1,0,5,5,1,412.0,2,0,0,0,1,0,3,456,0,0,1296,1752,0,2,0,0,1752,0,0,1752,1,0,2,0,2,1,2,6,0,1,3,0,2005.0,2,2,576,0,0,0,196,82,0,0,0,0,0,0,0,0,2,2010,0,0,319900
468,70,0,79.0,9480,0,0,0,0,0,0,0,1,2,0,0,1,5,7,1942,1995,0,0,5,5,2,224.0,0,0,1,1,1,0,5,386,0,0,342,728,0,2,0,0,888,756,0,1644,0,0,1,1,3,1,1,7,0,2,3,0,1942.0,1,1,312,0,0,0,168,0,0,0,0,0,0,0,0,0,6,2007,0,0,146500
74,20,0,85.0,10200,0,0,0,0,0,0,0,1,0,0,0,0,5,7,1954,2003,0,0,6,4,1,104.0,0,0,1,1,1,0,0,320,2,362,404,1086,0,0,0,0,1086,0,0,1086,1,0,1,0,3,1,0,6,0,0,0,0,1989.0,1,2,490,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2010,0,0,144900
873,20,0,74.0,8892,0,0,0,0,0,1,0,1,0,0,0,0,5,7,1953,1996,0,0,7,8,0,0.0,1,0,4,1,1,1,2,0,0,0,105,105,0,0,0,0,910,0,0,910,0,0,1,0,3,1,1,5,0,0,0,0,1953.0,1,2,414,0,0,0,196,0,150,0,0,0,0,2,0,0,10,2008,0,0,116000
1294,60,0,78.0,10140,0,0,0,0,0,0,0,7,0,0,0,1,7,5,1976,1976,0,0,1,1,0,0.0,0,0,0,2,1,0,3,194,0,0,638,832,0,1,0,0,832,832,0,1664,0,0,2,1,4,1,0,8,0,1,4,0,1976.0,2,2,528,0,0,0,0,28,0,0,259,0,0,2,0,0,3,2006,0,0,162900
100,20,0,77.0,9320,0,0,1,0,0,0,0,1,0,0,0,0,4,5,1959,1959,0,0,3,3,0,0.0,0,0,1,1,1,0,0,569,0,0,381,950,0,3,0,0,1225,0,0,1225,1,0,1,1,3,1,0,6,0,0,0,1,1980.0,3,0,0,1,1,0,352,0,0,0,0,0,0,0,1,400,1,2010,0,0,128950
1260,20,0,65.0,9750,0,0,0,0,0,3,0,1,0,0,0,0,6,8,1969,1969,0,0,1,1,0,0.0,0,0,1,2,1,0,0,602,6,438,14,1054,0,0,0,0,1054,0,0,1054,1,0,1,1,3,1,0,6,0,0,0,0,1969.0,1,2,460,0,0,0,180,0,0,0,80,0,0,0,0,0,7,2008,0,0,151000
286,160,2,35.0,4251,0,1,1,0,0,0,0,12,0,0,2,1,7,5,2006,2007,0,0,5,5,0,0.0,1,0,0,2,1,0,2,0,0,0,625,625,0,2,0,0,625,625,0,1250,0,0,2,1,2,1,1,5,0,0,0,2,2006.0,2,2,528,0,0,0,0,54,0,0,0,0,0,0,0,0,6,2007,2,2,164700
130,20,0,69.0,8973,0,0,0,0,0,0,0,1,0,0,0,0,5,7,1958,1991,0,0,3,3,1,85.0,0,0,1,1,1,0,4,567,2,28,413,1008,0,1,0,1,1053,0,0,1053,0,1,1,1,3,1,2,6,0,0,0,5,1998.0,2,2,750,0,0,0,0,80,0,180,0,0,0,4,0,0,7,2006,0,1,150000
555,60,0,85.0,10625,0,0,0,0,0,0,0,5,0,0,0,1,7,5,2003,2004,0,0,0,0,1,292.0,1,0,0,2,1,0,3,866,0,0,132,998,0,2,0,0,1006,1040,0,2046,1,0,2,1,3,1,1,8,0,1,3,3,2003.0,2,3,871,0,0,0,320,62,0,0,0,0,0,0,0,0,8,2008,0,0,284000
902,20,0,64.0,8712,0,0,1,0,0,0,0,1,0,0,0,0,5,7,1957,2000,1,0,5,5,0,0.0,0,1,1,1,1,2,1,860,0,0,132,992,0,1,0,0,1306,0,0,1306,1,0,1,0,2,1,0,5,0,0,0,2,1968.0,1,1,756,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2009,0,0,153000
1338,30,1,153.0,4118,0,2,1,2,0,1,1,8,1,0,0,0,4,4,1941,1950,0,0,6,4,0,0.0,0,0,1,1,1,0,2,0,0,0,693,693,3,3,1,1,693,0,0,693,0,0,1,0,2,1,3,4,0,0,0,1,1980.0,3,0,0,1,1,2,0,20,0,0,0,0,0,0,0,0,3,2006,0,0,52500
440,50,0,67.0,12354,0,2,0,0,0,1,0,0,0,0,0,2,6,8,1920,2000,0,0,6,4,0,0.0,0,0,2,1,3,2,2,0,0,0,684,684,0,0,0,0,684,512,0,1196,0,0,1,0,3,1,1,7,0,0,0,2,2005.0,1,2,528,0,0,0,0,46,0,0,0,0,0,3,1,800,8,2009,5,0,110000
371,60,0,69.0,8121,0,0,1,0,0,0,0,9,0,0,0,1,6,5,2000,2000,0,0,0,0,0,0.0,0,0,0,2,1,0,2,0,0,0,953,953,0,2,0,0,953,711,0,1664,0,0,2,1,3,1,0,7,0,1,4,0,2000.0,2,2,460,0,0,0,100,40,0,0,0,0,0,0,0,0,1,2006,0,0,172400
562,20,0,77.0,10010,0,0,0,0,0,0,1,13,0,0,0,0,5,5,1974,1975,0,0,1,1,0,0.0,0,0,1,2,1,1,0,1071,6,123,195,1389,0,0,0,0,1389,0,0,1389,1,0,1,0,2,1,0,6,0,1,4,0,1975.0,2,2,418,0,0,0,240,38,0,0,0,0,0,0,0,0,4,2006,0,0,170000
434,60,0,100.0,10839,0,0,1,0,0,1,0,9,0,0,0,1,6,5,1997,1998,0,0,0,0,0,0.0,0,0,0,2,1,0,2,0,0,0,926,926,0,2,0,0,926,678,0,1604,0,0,2,1,3,1,0,7,0,1,4,0,1997.0,0,2,470,0,0,0,0,36,0,0,0,0,0,0,0,0,7,2008,0,0,181000
